name,address,city,country,continent,geoX,geoY
Pusat Rawatan Islam Az-Zahrah,"No. 34, Medan Pusat Bandar 1, Seksyen 9","Selangor, Selangor",Malaysia,Asia,2.959377,101.755876
Selangor Specialist Hospital,"Lot 1 Jalan Singa 20/1, Section 20","Shah Alam, Selangor",Malaysia,Asia,3.05311,101.537669
Sime Darby Medical Center,"1, Jalan SS 12 / 1A,","Subang Jaya, Selangor",Malaysia,Asia,3.07918,101.593798
Kuala Terengganu Specialist Hospital,"No. 443B, Jalan Kamaruddin","Kuala Terengganu, Terengganu",Malaysia,Asia,5.315749,103.149571
ADK Hospital,Sosun Magu,Male,Maldives,Asia,4.174652,73.514708
Indra Gandhi Memorial,Kanbaa Aisaa Rani Hingun,Male,Maldives,Asia,4.174707,73.502507
Kuramathi Medical Centre and Hyperbaric Chamber,Kuramathi Island Resort,Male,Maldives,Asia,4.195769,73.502655
Bandos Medical Clinic and Hyperbaric Treatment Center,Bandos Island Resort & Spa,North Male Atoll,Maldives,Asia,3.857835,73.456692
Thinadhu Regional Hospital,"17100 , GDh",Thinadhoo,Maldives,Asia,0.528388,72.998679
Achtan Hospital,1 Artayus Street,Ulaan Baatar,Mongolia,Asia,47.921378,106.90554
Epuda Dental Clinic (Dental),Near Dulguun Nuur building at 100 ail district,Ulaan Baatar,Mongolia,Asia,47.921378,106.90554
Yonsei Friendship Hospital,13 Peace Avenue,Ulaan Baatar,Mongolia,Asia,47.918012,106.926005
Asia Royal Hospital,"No. 14, Baho Street , Sanchaung Township",Yangon,Myanmar,Asia,16.81046,96.128767
Celestial Healthcare Center,"Fewa Marg, Baidam-6 ",Pokhara,Nepal,Asia,28.202565,83.985008
Baidya And Banskota Hospital,Gwarko,Kathmandu,Nepal,Asia,27.652926,85.353004
Nepal International Clinic,1 Block east of Durbarmarg,Kathmandu,Nepal,Asia,27.710123,85.317257
Norvic Escorts International Hospital,"Maternity Hospital Road, Thapathali",Kathmandu,Nepal,Asia,27.690004,85.318728
Vayodha Hospital,Balkhu Chowk,Kathmandu,Nepal,Asia,27.684868,85.298407
Metrocity Hospital,Prithvi Chowk Road,Pokhara,Nepal,Asia,28.211939,83.981541
Al Bashayer Specialised Medical Center,PO Box 304,Mina Al Fahal,Oman,Asia,23.636389,58.508889
Al Shatti Hospital,Al Khuwair,Muscat,Oman,Asia,23.593861,58.439809
Muscat Private Hospital,Near To The Al Maha Filling Station,Muscat,Oman,Asia,23.614167,58.590833
The Royal Hospital,"Seeb, PC 111",Muscat,Oman,Asia,23.614167,58.590833
Lama Polyclinic,P.O. Box 1077,Muttrah,Oman,Asia,23.621587,58.558667
Dr. Arshad Health Associates,"House No.20, Street No.01, F-6/3",Islamabad,Pakistan,Asia,33.732825,73.0681
Maroof International Hospital,"Plot 7, 10th Avenue, F-10 Markaz",Islamabad,Pakistan,Asia,33.718151,73.060547
Shifa International Hospital,"Patris Bokari Road, Sector H-8/4",Islamabad,Pakistan,Asia,33.679661,73.068567
Quaid E Azam International Hospital,"Peshawar Road, Near Golra Morr, Adjacent Froebels School",Islamabad,Pakistan,Asia,33.624976,72.973187
Aga Khan University Hospital,Stadium Road,Karachi,Pakistan,Asia,24.865716,67.336811
Dr. Mohammed Altamasch (Dental),"St-2B,Block 3 Clifton, Shahrah-E-Firdousi",Karachi,Pakistan,Asia,24.813471,67.027229
Karachi Adventist Hospital,"91, Depot Lines, M.A Jinnah Road",Karachi,Pakistan,Asia,24.860787,67.017802
Parklane Hospital,56 Old Clifton,Karachi,Pakistan,Asia,24.816566,67.033649
Shaukat Khanum Memorial Hospital,"7-A Block R-3, Johar Town",Lahore,Pakistan,Asia,31.452257,74.281097
Susu Mamas Clinic Port Moresby,"3 Mile, Obstrics & Gynaecology Site",Port Moresby,Papua New Guinea,Oceania,-9.481553,147.190242
Metropolitan Doctors Medical Clinics,Ambulong,"Boracay Island Malay, Aklan",Philippines,Asia,11.963376,121.926505
St. Gabriel Hospital,G. Pastrana Street,"Kalibo, Aklan",Philippines,Asia,11.709242,122.364482
Bataan St Joseph Hospital,Don Manuel Banzon Avenue,"Balanga City, Bataan",Philippines,Asia,14.680966,120.541606
Mediatrix Medical Center,J.P. Laurel Highway,"Lipa City, Batangas",Philippines,Asia,13.941013,121.140246
CP Reyes Hospital,A. Mabini Avenue,"Tananuan, Batangas",Philippines,Asia,14.084166,121.142993
Ramiro Hospital,C. Gallares Street,"Tagbilaran City, Bohol Island",Philippines,Asia,9.644582,123.853217
Meycauayan Doctors Hospital,"Maria R. Soriente Bldg., I.S. Pavillion Commercial Complex, Km. 18","Meycauayan, Bulacan",Philippines,Asia,14.749886,120.973929
Mactan Doctors Hospital,Basak,"Mandaue, Cebu",Philippines,Asia,10.323711,123.92525
Ridons St Jude Medical Center,"62 Harris St (Corner 18th St, East Bajac-bajac)","Olongapo City, Central Luzon",Philippines,Asia,14.8366,120.287032
Lahoz Clinic And Hospital,Jose Singson Street,"Vigan City, Ilocos Sur",Philippines,Asia,17.568876,120.385714
Los BaÒos Doctors Hospital And Medical Center,Lopez Avenue Batong Malake,"Los BaÒos, Laguna",Philippines,Asia,14.168681,121.244081
Healthway Medical Clinic,108 V. A. Rufino Street,"Legaspi Village, Makati",Philippines,Asia,14.570218,121.021865
Victoria Dental Clinic (Dental),Dela Rosa Sts.,"Legaspi Village, Makati",Philippines,Asia,14.580293,121.079247
"Dr Monserrat Velasquez, MD - Cardinal Santos Medical Center",10 Wilson Street,"Greenhills San Juan, Manila",Philippines,Asia,14.598027,121.040935
Makati Medical Center,2 Amorsolo Street,"Makati City, Manila",Philippines,Asia,14.559805,121.014748
Asian Hospital And Medical Center,2205 Civic Drive,"Muntinlupa City, Manila",Philippines,Asia,14.417889,121.043758
St Lukes Medical Center (SLMC),279 E. Rodriguez Sr. Boulevard,"Quezon City, Manila",Philippines,Asia,14.619006,121.015303
Cardinal Santos Medical Center,"Wilson Street, Greenhills","San Juan, Manila",Philippines,Asia,14.598027,121.040935
St Lukes Medical Center Global City,"32nd Street, Bonifacio Global City","Taguig City, Metro Manila",Philippines,Asia,12.879721,121.774017
Our Lady of Lourdes International Medical Center,#2 National Highway Barangay Barretto,"Olongapo City, Zambales",Philippines,Asia,14.889183,120.237572
Katalbas Dental Clinic (Dental),Lacson St.,Bacolod,Philippines,Asia,10.705684,122.962096
Baguio General Hospital and Medical Center,Military Cut-off Road And Baguio General Hospital Driveway,Baguio City,Philippines,Asia,16.401825,120.597841
St. Louis University Hospital Of Sacred Heart,Assumption Road,Baguio City,Philippines,Asia,16.41492,120.597676
Premiere General Hospital,Maharlika Highway,Cabanatuan City,Philippines,Asia,15.47197,120.956222
Cebu City Medical Center,M.C. Briones Street,Cebu City,Philippines,Asia,10.292125,123.900177
"Dr Harris Roska, Orthopedic Surgeon - Perpetual Succour Hospital","Gorordo Avenue, Lahug",Cebu City,Philippines,Asia,10.31456,123.899388
Dagupan Doctors Villaflor Memorial Hospital,Mayombo Road,Dagupan,Philippines,Asia,16.037183,120.345243
De La Salle University Medical Center,"Umc Bldg 1, Congressional Road",Dasmarinas,Philippines,Asia,14.327214,120.9494
Philippines Heart Center,East Avenue,Diliman Quezon City,Philippines,Asia,14.641104,121.046977
Philippines General Hospital,Taft Avenue,Manila,Philippines,Asia,14.570409,120.991666
Santo Tomas University Hospital,EspaÒa Boulevard,Manila,Philippines,Asia,14.611428,120.994854
University of Santo Tomas Hospital,EspaÒa Boulevard,Manila,Philippines,Asia,14.611428,120.994854
Victor R. Potenciano Medical Center (VRPMC),163 E De Los Santos Avenue Mandaluyong City,Manila,Philippines,Asia,14.576677,121.05046
Paranaque Doctors Hospital,"175 DoÒa Soledad Avenue, Better Living Subdivision, Don Bosco",Paranaque City,Philippines,Asia,14.489471,121.019228
Manila Adventist Medical Center,1975 Donada St. (Corner San Juan St),Pasay,Philippines,Asia,14.555485,120.995564
San Juan De Dios Hospital,2772 Roxas Boulevard,Pasay,Philippines,Asia,14.544308,120.991493
Medical City And General Hospital,San Miguel Avenue Corner Lourdes Street,"Pasig City, Manila",Philippines,Asia,14.599512,120.98422
Far Eastern Universtiy Nicanor Reyes Medical Foundation,Regalado Avenue,"Quezon City, Manila",Philippines,Asia,14.701165,121.067898
Surigao Medical Center,Km. 1,Surigao,Philippines,Asia,9.685731,125.522001
Al Ahli Hospital,Ahmed Bin Ali Street,Doha,Qatar,Asia,25.303382,51.500119
Doha Clinic Hospital,"New Al Merqab Street, Al Sadd",Doha,Qatar,Asia,25.280685,51.49599
Dr Sarahs Specialist Dental Centre (Dental),55 Al Waab Street,Doha,Qatar,Asia,25.262474,51.457845
Nasser Saad Sudairi Hospital,Prince Nasser Bin Saad Al,"Al Ghat, Riyadh",Saudi Arabia,Asia,26.026667,44.960833
Dr Fakhry Hospital,1st & 2nd Cross with Prince Bander Street,Al Khobar,Saudi Arabia,Asia,26.283333,50.2
Saad Specialist Hospital,Prince Faisal Bin Fahad Street,Al Khobar,Saudi Arabia,Asia,26.304831,50.195425
Doctor Bakhsh Hospitals Group - Jeddah,"Prince Sultan Street (Hay Almuhamadya) , North of  Alayah round about",Jeddah,Saudi Arabia,Asia,21.543489,39.172989
Dr. Munir H. Harasani Dental Clinic (Dental),Madina Road,Jeddah,Saudi Arabia,Asia,21.578341,39.16611
Jeddah Clinic Hospital,Al-Kandara Airport Street ,Jeddah,Saudi Arabia,Asia,21.543489,39.172989
King Khalid National Guard Hospital,PO Box 9515,Jeddah,Saudi Arabia,Asia,21.543489,39.172989
Kingdom Hospital,"Tajjassosi Street, Al Rabie Quarter, Po Box 8440",Riyadh,Saudi Arabia,Asia,24.711667,46.724167
Balestier Dentalcare And Oral Specialist (Dental),"424 Balestier Road, Suite 01-01","Balestier, Balestier",Singapore,Asia,1.325976,103.844562
Twin City Medical Centre,1 Kim Seng Promenade,"Great World City, River Valley",Singapore,Asia,1.293476,103.831976
Thomson Medical Centre Ltd,339 Thomson Road,"Toa Payoh, Toa Payoh",Singapore,Asia,1.325364,103.841448
Ambulatory SurgiCare,10 Sinaran Drive 09-01 Square 2,Novena,Singapore,Asia,1.318932,103.844089
Pacific Healthcare Specialist Centre,"290 Orchard Road, Suite 19-01",Paragon,Singapore,Asia,1.304518,103.836167
Singapore Medical Specialists Centre,"290 Orchard Road, Suite 09-23/27",Paragon,Singapore,Asia,1.304518,103.836167
Alexandra Hospital,378 Alexandra Road,Queenstown,Singapore,Asia,1.286235,103.800829
Ang Mo Kio - Thye Hua Kwan Hospital,17 Ang Mo Kio Avenue 9,Singapore,Singapore,Asia,1.384133,103.840372
Ang Mo Kio Polyclinic,"Blk 723, Ang Mo Kio Avenue 8, No. 01-4136",Singapore,Singapore,Asia,1.372315,103.847194
Atria Pan Dental Group - Wisma Atria (Dental),"435 Orchard Road, Suite 11-02/03, Wisma Atria",Singapore,Singapore,Asia,1.303554,103.833091
Balestier Clinic and Health Screening Centre,"221 Balestier Road, Suite 03-04",Singapore,Singapore,Asia,1.321274,103.852631
Bettercare Dentist (Dental),"400 Balestier Road, Suite 02-40",Singapore,Singapore,Asia,1.325601,103.850723
Brickworks Dental Surgery (Dental),"1 Jalan Bukit Merah, Suite 01-4538",Singapore,Singapore,Asia,1.28644,103.808069
Bukit Batok Polyclinic,50 Bukit Batok West Avenue 3,Singapore,Singapore,Asia,1.352218,103.748154
Bukit Merah Polyclinic,"BLK 163,  04-3565 Bukit Merah Central",Singapore,Singapore,Asia,1.283885,103.816938
Buona Vista Dental Surgery (Dental),"211 Holland Avenue, Suite 03-45        ",Singapore,Singapore,Asia,1.310255,103.79535
C H Tan Medical Clinic And Dental Surgery (Dental),"177 Bukit Batok West Avenue 8, Suite 01-259",Singapore,Singapore,Asia,1.346463,103.741334
International Medical Clinic,"1 Orchard Boulevard, #14-06 Camden Medical Centre",Singapore,Singapore,Asia,1.303075,103.824246
Centre For Orthopaedics And Hip And Knee Surgery - Parkway East Medical Centre,"319 Joo Chiat Place, Suite 03-05",Singapore,Singapore,Asia,1.314942,103.909327
Changi General Hospital,2 Simei Street 3,Singapore,Singapore,Asia,1.340711,103.949352
Chng Clinic & Surgery,"178 Toa Payoh Central, 01-236",Singapore,Singapore,Asia,1.333575,103.849233
Dermatology Associates (Paragon),290 Orchard Road,Singapore,Singapore,Asia,1.303787,103.835814
Dr Boey Mee Ling,"22 Yio Chu Kang Road 02-29 Highland Center, Ang Mo Kio North",Singapore,Singapore,Asia,1.355269,103.877023
Dr Francis Y H Wong - Orthopaedics Internacional ,"820 Thomson Road, Suite 02-33",Singapore,Singapore,Asia,1.341564,103.838383
Dr Teo Sek Khee,585 North Bridge Road,Singapore,Singapore,Asia,1.301192,103.857726
Drs. Lim & Chan,"Blk 2 Lorong Lew Lian, 01-50",Singapore,Singapore,Asia,1.350683,103.875985
Ear Nose Throat And Snoring Centre,"12-13 Mount Elizabeth Medical Centre, 3 Mount Elizabeth",Singapore,Singapore,Asia,1.304915,103.835754
Euans ENT Surgery Clinc & Clinic,"Mt. Elizabeth Medical Ctr, 14-12 ",Singapore,Singapore,Asia,1.305793,103.835821
Friendship Clinic & Surgery,"Blk 1 Jalan Bukit Merah, 01-4524",Singapore,Singapore,Asia,1.28644,103.808069
Goh Hak-Su Colon And Rectal Center,"6 Napier Road, Suite 04-08, Gleneagles Medical Centre",Singapore,Singapore,Asia,1.307049,103.81972
Greenlife Clinic & Surgery,"11 Canberra Road,02-01, Sembawang MRT Station",Singapore,Singapore,Asia,1.449009,103.819791
Icon Medical Clinic,"Block 517, Jurong West St 52, #01-99",Singapore,Singapore,Asia,1.346052,103.719657
Kai Clinic,223 East Coast Road,Singapore,Singapore,Asia,1.30758,103.907154
Khoo Teck Puat Hospital,90 Yishun Central,Singapore,Singapore,Asia,1.424081,103.838579
KK Womens And Childrens Hospital (KKH),100 Bukit Timah Road,Singapore,Singapore,Asia,1.310512,103.846805
Lim Kim Tong Dentist (Dental),"532 Ang Mo Kio Avenue 10, Suite 01-2485",Singapore,Singapore,Asia,1.373812,103.85459
Low Dental Surgery (Dental),"59 Marine Terrace, Suite 01-93",Singapore,Singapore,Asia,1.305266,103.914468
Low Medical Clinic And Dental Surgery (Dental),"555 Ang Mo Kio Avenue 10 , Suite 01-1966",Singapore,Singapore,Asia,1.371367,103.857001
Luke Mesenas Dental Surgery (Dental),"Blk 80 Marine Parade Road, Suite 05-14   ",Singapore,Singapore,Asia,1.301671,103.905106
Macpherson Medical Clinic,"Blk 78 Circuit Road, Suite 01-488 ",Singapore,Singapore,Asia,1.327882,103.885268
Mandarin Dental Centre (Dental),"161 Bukit Merah Central, Suite 01-3741",Singapore,Singapore,Asia,1.283768,103.816115
Mary Medical Clinic And Surgery - Chin Dental Surgery (Dental),"Blk 252 Jurong East Street 24, Suite 01-157   ",Singapore,Singapore,Asia,1.343041,103.738171
Medicare Associates And Dental Surgery (Dental),"482 Tampines Street 43, Suite 01-236 ",Singapore,Singapore,Asia,1.349799,103.936931
Medi-Rad Associates Ltd,"3 Mount Elizabeth, Unit #01-01/02/06",Singapore,Singapore,Asia,1.304915,103.835754
Meng Dental Clinic (Dental),"731 Yishun Street 72, Suite 01-41            ",Singapore,Singapore,Asia,1.428347,103.831119
Mount Alvernia Hospital,820 Thomson Road,Singapore,Singapore,Asia,1.341499,103.837625
Mt Elizabeth Orthopaedic Sports Medicine,"3 Mt Elizabeth Street, Suite 13-14",Singapore,Singapore,Asia,1.304915,103.835754
Nam Sang Dental Surgery (Dental),"144 Upper Bukit Timah Road, Suite 01-20, Beauty World Centre               ",Singapore,Singapore,Asia,1.34234,103.776131
National Cancer Centre Singapore,11 Hospital Drive,Singapore,Singapore,Asia,1.279205,103.836371
National Dental Center of Singapore (Dental),5 Second Hospital Avenue,Singapore,Singapore,Asia,1.279768,103.838629
Novena Surgery Private Limited,"10 Sinaran Drive, 08-18",Singapore,Singapore,Asia,1.320684,103.844227
Omni Dental Centre (Dental),"260 Orchard Road; Suite 08-05, The Heeren   ",Singapore,Singapore,Asia,1.302959,103.837188
Pan Island Dental Surgery (Dental),"632 Bedok Reservoir Road, Suite 01-804",Singapore,Singapore,Asia,1.332051,103.914146
Pang And Ng Dental Surgery (Dental),"150A Bishan Street 11, Suite 01-177",Singapore,Singapore,Asia,1.344551,103.855794
Parkway East Hospital,321 Joo Chiat Place ,Singapore,Singapore,Asia,1.314942,103.909327
Parkway Gleneagles Hospital,6A Napier Road ,Singapore,Singapore,Asia,1.307157,103.819835
Parkway Holdings Limited,111 Somerset Road 15-01,Singapore,Singapore,Asia,1.300213,103.837286
Parkway Shenton Pte Ltd,20 Bendemeer Road ,Singapore,Singapore,Asia,1.314373,103.862134
Raffles Hospital,"585 North Bridge Road, Level 1 24 Hs Er",Singapore,Singapore,Asia,1.301171,103.857198
Singapore General Hospital,Outram Road,Singapore,Singapore,Asia,1.284126,103.835818
SP Chew Surgery -  Mount Elizabeth Medical Centre,3 Mount Elizabeth 16-11,Singapore,Singapore,Asia,1.304915,103.835754
St Andrews Dental Surgeons (Dental),"100 Tras Street, Amara Corporate Tower, Suite 11-01",Singapore,Singapore,Asia,1.274935,103.843552
St Lukes Hospital,2 Bukit Batok Street 11,Singapore,Singapore,Asia,1.349364,103.742359
Stephen Chew Centre For Kidney Disease and Hypertension,"3 Mount Elizabeth Medical Center, Suite 13-05",Singapore,Singapore,Asia,1.30671,103.835909
Supreme Dental Clinic (Dental),"157 Ang Mo Kio Avenue 4, Suite 01-554",Singapore,Singapore,Asia,1.375269,103.839386
Tan Tock Seng Hospital  (TTSH),11 Jalan Tan Tock Seng,Singapore,Singapore,Asia,1.319696,103.85127
Tay Khoon Hean Surgery,"6 Napier Road, Suite 08-02, Botanic Gardens",Singapore,Singapore,Asia,1.307048,103.819726
Temasek Medical Centre,"624 Chao Chu Kang, Suite 62",Singapore,Singapore,Asia,1.401475,103.748188
The Heart Clinic,3 Mount Elizabeth 13-15,Singapore,Singapore,Asia,1.304662,103.835689
Toh Yi Family Clinic,"19 Toh Yi Drive, 01-117",Singapore,Singapore,Asia,1.340064,103.773702
TTSH Tan Tock Seng Rehabilitation Center,17 Ang Mo Kio Avenue 9,Singapore,Singapore,Asia,1.383211,103.839952
Wee Breast And General Surgery,"3 Mount Elizabeth Centre, Unit 04-10",Singapore,Singapore,Asia,1.30671,103.835909
YIM Medical Centre,"Woodlands Avenue 6, Blk 678 01-722",Singapore,Singapore,Asia,1.445138,103.79975
Asia Sleep Centre - Orchard Paragon Medical Center,"290 Orchard Road, Suite 18-04, Paragon",Singapore,Singapore,Asia,1.30451,103.836184
Dr Chua Tju Siang Clinic at Mount Elizabeth Medical Centre,"3 Mount Elizabeth, Suite 10-07",Singapore,Singapore,Asia,1.304662,103.835689
International Urology Fertility And Gynaecology Centre,"3 Mount Elizabeth Road, 10-09, Mount Elizabeth Medicall Centre",Singapore,Singapore,Asia,1.304662,103.835689
Prema Raj Liver and General Surgery at Mout Elizabeth Medical Centre,3 Mount Elizabeth #14-12,Singapore,Singapore,Asia,1.304662,103.835689
Bukit Timah Family Clinic & Surgery,897 Bt Timah Road,Singapore,Singapore,Asia,1.333384,103.790177
Asan Foundation Boryeong Hospital,1 Jukjeong-dong,"Boryeong-si, Chungcheongnam-do",South Korea,Asia,36.38055,126.623286
Keimyung University DongSan Hospital,56 Dalseong-Ro,"Jung-Gu, Daegu",South Korea,Asia,35.869353,128.606167
Kyungpook National University Hospital,"101 Dongin Dong, 2 Ga","Jung-Gu, Daegu",South Korea,Asia,35.867927,128.604751
Gangneung Asan Hospital,"415 Bangtong-ri, Sacheon-myeon","Gangneung-si, Gangwon-do",South Korea,Asia,37.818243,128.859272
Hanil General Hospital,39-6 Gohan,"Jeongsoon-gun, Gangwon-do ",South Korea,Asia,37.19688,128.859875
Gyeongsang National University Hospital,90 Chilam Dong,"Jinju Si, Gyeongsangnam",South Korea,Asia,35.179982,128.107621
Seoul National University Dental Hospital (Dental),Yeongeon-Dong,"Jongno-Gu, Seoul",South Korea,Asia,37.579161,126.999311
Korea Cancer Center Hospital,"215-4, Gongneung-Dong","Nowon-Ku, Seoul",South Korea,Asia,37.632251,127.088323
ASAN Medical Center,"388-1 Poongnap-dong, Songpa-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Cheil General Hospital And Womens Healthcare Center,"1-19, Mukjeong-dong, Jung-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Hangang Sacred Heart Hospital,"896, Pyeongchon-Dong, Dongan-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Inje University Paik Hospital Seoul,"No. 85 2-Ga Jeo-dong, Jung-Gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Kangnam CHA General Hospital,"650-9 Yeoksan-1 Dong, Kangnam-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Konkuk University Medical Center,"4-12 Hwayang-dong, Gwangjin-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Samsung Medical Center,50 Irwon-dong,"Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Seoul Adventist Hospital,29-1 Hwi-Kyung 2-dong,"Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Seoul National Medical Center,"100-799 ga, Jung-Gu","Seoul, Seoul",South Korea,Asia,37.553972,126.973974
Seoul National University Hospital,"101 Daehak-ro, Jongno-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Soonchunhyang University Hospital,"657 Hannam-dong, Yongsan-gu","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Seoul Adventist Dental Hospital (Dental),29-1 Hwi-Kyung 2-dong,"Dongdaemun-ku, Seoul               ",South Korea,Asia,37.587409,127.062841
Dong-A University Hospital,"3-1 Dongdaeshin-dong, Seo-gu","Pusan, Yeongnam",South Korea,Asia,35.09773,129.024121
Ilshin Christian Hospital,"471 Jwachun-dong, Dong-gu","Pusan, Yeongnam",South Korea,Asia,35.139059,129.056923
Kosin Medical Center,"34 Amnam-dong, Seo-gu","Pusan, Yeongnam",South Korea,Asia,35.080955,129.013991
Wallace Memorial Baptist Hospital,"376-75 Namsan-dong, Geumjeong-gu","Pusan, Yeongnam",South Korea,Asia,35.268979,129.083918
Korea University Medical Center,"126-1, Anam Dong 5-Ga,Seoongbuk-Gu","Seoul, Seoul",South Korea,Asia,37.587175,127.024757
A Plus Dental Clinic (Dental),"8th Floor Eun.pyeong E-mart, 90-1","Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Dr. Eun Sook Kim (Dental),590-55 Banpo-dong,"Seoul, Seoul",South Korea,Asia,37.566535,126.977969
Tufts Dental (Dental),"437 Teheran-ro, Suite 302, Gangnam","Seoul, Seoul",South Korea,Asia,37.517236,127.047325
Apollo Hospital Sri Lanka,578 Elviligala Mawatha ,"Narahenpita, Colombo",Sri Lanka,Asia,6.889788,79.875755
Asiri Surgical Hospital,"No. 21-25, Kirimandala","Narahenpita, Colombo",Sri Lanka,Asia,6.894543,79.883417
Golden Key Eye & ENT Hospital ,"1175A, Cotta Road","Rajagiriya, Colombo",Sri Lanka,Asia,6.910788,79.889083
Dr. A. Ratanayake (Dental),207/8 Dharmapala Mawathe,Colombo,Sri Lanka,Asia,6.912646,79.854445
Dr. J.N. Chinniah (Dental),84 St. Anthonys Mawathe,Colombo,Sri Lanka,Asia,6.945619,79.856073
Dr. L. Dassanayake (Dental),111 Kynsey Road,Colombo,Sri Lanka,Asia,6.914036,79.874847
Dr. S. Weerapperuma (Dental),27/1/ Kinross Avenue,Colombo,Sri Lanka,Asia,6.880894,79.858966
